Column1,Column2,Column3
90,51,86.186
90,52,70.512
90,53,61.173
90,54,66.378
90,55,83.371
90,56,74.13
90,57,62.457
90,58,89.798
90,59,124.219
90,60,125.447
90,61,214.438
90,62,224.545
90,63,242.219
90,64,238.586
90,65,197.119
90,66,160.011
90,67,98.497
90,68,115.038
90,69,172.13
90,70,213.888
90,71,202.56
90,72,231.76
90,73,229.466
90,74,197.836
90,75,170.175
90,76,182.834
90,77,214.362
90,78,218.028
90,79,229.282
90,80,222.35
90,81,167.321
90,82,49.01
90,83,50.399
90,84,31.6
90,85,32.979
90,86,31.172
90,87,43.469
90,88,61.089
90,89,72.517
90,90,70.457
91,-90,233.356
91,-89,233.503
91,-88,254.425
91,-87,248.499
91,-86,257.581
91,-85,259.388
91,-84,252.802
91,-83,248.713
91,-82,242.561
91,-81,249.445
91,-80,257.159
91,-79,250.131
91,-78,247.812
91,-77,240.395
91,-76,238.192
91,-75,244.453
91,-74,256.598
91,-73,265.387
91,-72,247.016
91,-71,245.628
91,-70,234.18
91,-69,236.25
91,-68,240.633
91,-67,246.384
91,-66,222.89
91,-65,208.032
91,-64,173.368
91,-63,105.361
91,-62,119.165
91,-61,130.382
91,-60,131.545
91,-59,130.346
91,-58,110.875
91,-57,85.376
91,-56,51.229
91,-55,45.983
91,-54,53.33
91,-53,54.415
91,-52,52.995
91,-51,48.581
91,-50,51.86
91,-49,51.265
91,-48,50
91,-47,50
91,-46,29.075
91,-45,25
91,-44,25
91,-43,25
91,-42,26.738
91,-41,41.749
91,-40,40.647
91,-39,53.442
91,-38,51.135
91,-37,69.196
91,-36,85.678
91,-35,84.13
91,-34,80.872
91,-33,74.02
91,-32,59.493
91,-31,49.543
91,-30,42.965
91,-29,57.295
91,-28,75.672
91,-27,68.674
91,-26,65.367
91,-25,69.188
91,-24,71.72
91,-23,75.321
91,-22,81.17
91,-21,86.481
91,-20,84.715
91,-19,87.14
91,-18,84.913
91,-17,82.135
91,-16,75.577
91,-15,68.811
91,-14,63.763
91,-13,58.956
91,-12,54.926
91,-11,64.71
91,-10,68.571
91,-9,73.248
91,-8,64.02
91,-7,63.654
91,-6,70.979
91,-5,76.314
91,-4,84.727
91,-3,129.958
91,-2,202.815
91,-1,245.75
91,0,226.458
91,1,226.334
91,2,208.316
91,3,209.392
91,4,206.857
91,5,216.822
91,6,225.451
91,7,242.854
91,8,246.323
91,9,226.704
91,10,216.32
91,11,213.144
91,12,208.551
91,13,220.108
91,14,182.496
91,15,148.657
91,16,160.892
91,17,155.8
91,18,106.86
91,19,83.037
91,20,102.744
91,21,142.692
91,22,174.688
91,23,166.21
91,24,105.169
91,25,187.458
91,26,143.055
91,27,60.551
91,28,82.974
91,29,112.352
91,30,126.334
91,31,125
91,32,125
91,33,119.538
91,34,100
91,35,100
91,36,84.806
91,37,64.592
91,38,57.067
91,39,68.33
91,40,140.049
91,41,115.438
91,42,99.546
91,43,92.041
91,44,79.912
91,45,60.073
91,46,58.865
91,47,61.511
91,48,58.303
91,49,102.533
91,50,89.524
91,51,78.783
91,52,65.574
91,53,59.909
91,54,77.147
91,55,83.626
91,56,63.326
91,57,76.68
91,58,96.729
91,59,111.278
91,60,152.442
91,61,228.345
91,62,246.09
91,63,241.868
91,64,240.249
91,65,220.866
91,66,195.322
91,67,94.569
91,68,161.508
91,69,136.96
91,70,200.665
91,71,212.426
91,72,236.862
91,73,229.764
91,74,199.975
91,75,159.202
91,76,177.344
91,77,211.316
91,78,216.863
91,79,234.245
91,80,221.785
91,81,176.158
91,82,51.266
91,83,49.967
91,84,31.988
91,85,31.163
91,86,30.521
91,87,42.964
91,88,61.13
91,89,72.554
91,90,70.441
92,-90,233.356
92,-89,233.503
92,-88,255.134
92,-87,249.847
92,-86,257.073
92,-85,258.587
92,-84,250.757
92,-83,248.368
92,-82,243.254
92,-81,250.604
92,-80,256.249
92,-79,248.644
92,-78,244.451
92,-77,237.948
92,-76,237.196
92,-75,241.92
92,-74,253.02
92,-73,264.128
92,-72,250.476
92,-71,253.105
92,-70,239.262
92,-69,234.245
92,-68,237.598
92,-67,253.279
92,-66,223.371
92,-65,210.089
92,-64,180.894
92,-63,112.727
92,-62,119.97
92,-61,125.589
92,-60,129.374
92,-59,129.656
92,-58,113.565
92,-57,86.99
92,-56,64.132
92,-55,52.154
92,-54,48.884
92,-53,56.103
92,-52,55.634
92,-51,51.604
92,-50,51.104
92,-49,52.003
92,-48,50
92,-47,50
92,-46,32.32
92,-45,25
92,-44,25
92,-43,25
92,-42,28.114
92,-41,45.216
92,-40,42.094
92,-39,47.724
92,-38,60.931
92,-37,72.56
92,-36,84.872
92,-35,87.987
92,-34,80.177
92,-33,68.034
92,-32,66.238
92,-31,60.102
92,-30,56.7
92,-29,68.072
92,-28,68.757
92,-27,69.787
92,-26,66.521
92,-25,66.164
92,-24,68.125
92,-23,69.859
92,-22,77.529
92,-21,87.722
92,-20,96.658
92,-19,103.925
92,-18,103.892
92,-17,98.512
92,-16,89.417
92,-15,74.161
92,-14,63.278
92,-13,50.565
92,-12,50.267
92,-11,64.465
92,-10,68.699
92,-9,65.671
92,-8,57.936
92,-7,67.615
92,-6,71.422
92,-5,66.203
92,-4,65.796
92,-3,73.587
92,-2,71.164
92,-1,175.136
92,0,103.133
92,1,172.366
92,2,81.725
92,3,177.741
92,4,180.987
92,5,216.688
92,6,221.169
92,7,221.678
92,8,209.685
92,9,222.654
92,10,171.124
92,11,156.285
92,12,144.723
92,13,141.23
92,14,191.632
92,15,194.198
92,16,170.786
92,17,147.994
92,18,107.307
92,19,82.441
92,20,153.87
92,21,180.531
92,22,125.512
92,23,193.324
92,24,65.136
92,25,184.93
92,26,106.284
92,27,67.118
92,28,115.028
92,29,114.272
92,30,124.342
92,31,123.446
92,32,125
92,33,115.743
92,34,100
92,35,88.943
92,36,75
92,37,65.127
92,38,72.851
92,39,64.085
92,40,80.936
92,41,73.6
92,42,58.779
92,43,92.092
92,44,70.694
92,45,61.023
92,46,61.823
92,47,74.079
92,48,71.824
92,49,85.851
92,50,76.435
92,51,69.548
92,52,71.209
92,53,68.298
92,54,90.846
92,55,95.384
92,56,75.703
92,57,90.542
92,58,99.736
92,59,108.691
92,60,157.928
92,61,229.918
92,62,253.709
92,63,244.83
92,64,239.376
92,65,229.266
92,66,207.271
92,67,120.092
92,68,214.674
92,69,181.419
92,70,192.43
92,71,221.782
92,72,232.363
92,73,229.405
92,74,202.115
92,75,157.725
92,76,171.853
92,77,208.518
92,78,215.443
92,79,238.785
92,80,221.22
92,81,182.548
92,82,53.522
92,83,49.884
92,84,32.376
92,85,26.036
92,86,29.871
92,87,43.013
92,88,61.171
92,89,72.591
92,90,70.426
93,-90,233.356
93,-89,233.503
93,-88,255.844
93,-87,251.195
93,-86,256.566
93,-85,257.785
93,-84,249.655
93,-83,247.372
93,-82,245.906
93,-81,251.763
93,-80,255.848
93,-79,247.26
93,-78,240.934
93,-77,235.563
93,-76,235.549
93,-75,238.811
93,-74,249.671
93,-73,262.131
93,-72,252.71
93,-71,260.583
93,-70,246.433
93,-69,232.472
93,-68,236.804
93,-67,256.993
93,-66,224.495
93,-65,215.433
93,-64,184.317
93,-63,123.247
93,-62,125.368
93,-61,126.357
93,-60,124.958
93,-59,128.871
93,-58,113.86
93,-57,87.662
93,-56,68.065
93,-55,50.959
93,-54,46.146
93,-53,57.868
93,-52,48.657
93,-51,53.314
93,-50,52.761
93,-49,54.18
93,-48,50
93,-47,50
93,-46,35.792
93,-45,25
93,-44,25
93,-43,25
93,-42,30.936
93,-41,51.827
93,-40,52.744
93,-39,54.171
93,-38,62.744
93,-37,69.885
93,-36,75.536
93,-35,76.522
93,-34,69.597
93,-33,62.804
93,-32,67.118
93,-31,69.092
93,-30,70.589
93,-29,84.729
93,-28,69.181
93,-27,70.796
93,-26,77.194
93,-25,69.398
93,-24,73.276
93,-23,76.329
93,-22,79.853
93,-21,86.62
93,-20,100.174
93,-19,115.501
93,-18,121.012
93,-17,115.214
93,-16,103.098
93,-15,91.836
93,-14,87.98
93,-13,76.935
93,-12,69.602
93,-11,61.433
93,-10,62.647
93,-9,77.419
93,-8,74.495
93,-7,77.066
93,-6,78.168
93,-5,66.681
93,-4,55.381
93,-3,54.803
93,-2,55.869
93,-1,62.79
93,0,55.08
93,1,62.161
93,2,68.675
93,3,170.552
93,4,236.14
93,5,202.519
93,6,47.56
93,7,128.96
93,8,179.697
93,9,218.992
93,10,187.726
93,11,96.111
93,12,39.301
93,13,36.052
93,14,90.991
93,15,134.159
93,16,148.894
93,17,159.19
93,18,133.05
93,19,167.061
93,20,147.204
93,21,204.939
93,22,147.07
93,23,105.893
93,24,107.438
93,25,67.266
93,26,57.137
93,27,-23.131
93,28,114.172
93,29,91.135
93,30,118.677
93,31,111.955
93,32,125
93,33,106.699
93,34,105.639
93,35,91.997
93,36,75
93,37,75
93,38,71.859
93,39,68.851
93,40,68.988
93,41,65.664
93,42,59.69
93,43,60.572
93,44,51.371
93,45,57.882
93,46,52.101
93,47,70.199
93,48,65.891
93,49,69.566
93,50,59.046
93,51,66.006
93,52,75.966
93,53,84.886
93,54,92.351
93,55,97.964
93,56,95.466
93,57,94.656
93,58,99.738
93,59,101.9
93,60,155.787
93,61,247.671
93,62,258.108
93,63,245.764
93,64,238.195
93,65,237.114
93,66,210.019
93,67,156.975
93,68,251.031
93,69,224.892
93,70,224.362
93,71,230.564
93,72,228.088
93,73,221.129
93,74,204.253
93,75,156.247
93,76,169.866
93,77,205.72
93,78,218.206
93,79,240.485
93,80,228.349
93,81,188.939
93,82,55.524
93,83,49.802
93,84,32.407
93,85,25.286
93,86,29.221
93,87,43.062
93,88,61.211
93,89,72.627
93,90,70.41
94,-90,233.356
94,-89,233.503
94,-88,256.553
94,-87,252.544
94,-86,256.058
94,-85,256.984
94,-84,248.517
94,-83,246.129
94,-82,248.558
94,-81,251.86
94,-80,255.448
94,-79,247.202
94,-78,236.723
94,-77,233.271
94,-76,233.804
94,-75,239.098
94,-74,246.64
94,-73,260.088
94,-72,254.198
94,-71,265.195
94,-70,253.313
94,-69,232.343
94,-68,234.095
94,-67,249.58
94,-66,228.383
94,-65,216.115
94,-64,182.885
94,-63,135.121
94,-62,123.249
94,-61,124.305
94,-60,117.909
94,-59,122.051
94,-58,113.359
94,-57,85.955
94,-56,63.095
94,-55,41.968
94,-54,44.731
94,-53,51.853
94,-52,38.886
94,-51,50.122
94,-50,44.518
94,-49,52.101
94,-48,50
94,-47,48.601
94,-46,39.507
94,-45,25
94,-44,25
94,-43,33.557
94,-42,47.728
94,-41,59.295
94,-40,58.093
94,-39,59.178
94,-38,63.194
94,-37,63.464
94,-36,75.545
94,-35,75.773
94,-34,69.653
94,-33,58.593
94,-32,60.095
94,-31,71.85
94,-30,86.375
94,-29,90.069
94,-28,85.848
94,-27,79.411
94,-26,78.899
94,-25,80.236
94,-24,82.914
94,-23,106.292
94,-22,98.379
94,-21,99.013
94,-20,101.889
94,-19,115.945
94,-18,126.599
94,-17,129.055
94,-16,114.79
94,-15,95.039
94,-14,78.026
94,-13,58.016
94,-12,54.538
94,-11,63.645
94,-10,79.632
94,-9,98.8
94,-8,95.513
94,-7,91.742
94,-6,81.546
94,-5,73.214
94,-4,57.618
94,-3,52.461
94,-2,54.043
94,-1,50.752
94,0,47.472
94,1,64.914
94,2,41.921
94,3,202.522
94,4,180.711
94,5,165.759
94,6,49.602
94,7,34.358
94,8,27.26
94,9,180.094
94,10,215.569
94,11,157.347
94,12,32.826
94,13,40.18
94,14,60.063
94,15,111.621
94,16,144.84
94,17,109.995
94,18,104.744
94,19,86.387
94,20,97.664
94,21,160.657
94,22,195.455
94,23,182.522
94,24,153.363
94,25,79.559
94,26,63.91
94,27,70.567
94,28,90.574
94,29,90.715
94,30,138.392
94,31,123.5
94,32,122.704
94,33,112.409
94,34,120.796
94,35,94.829
94,36,75
94,37,71.742
94,38,65.52
94,39,80.826
94,40,130.211
94,41,94.373
94,42,65.323
94,43,61.746
94,44,48.6
94,45,48.719
94,46,50
94,47,61.895
94,48,53.368
94,49,53.61
94,50,50
94,51,66.043
94,52,74.183
94,53,81.273
94,54,86.458
94,55,87.549
94,56,85.835
94,57,91.965
94,58,96.141
94,59,97.176
94,60,181.871
94,61,255.025
94,62,260.271
94,63,248.662
94,64,242.171
94,65,242.319
94,66,213.856
94,67,202.3
94,68,256.242
94,69,256.954
94,70,240.47
94,71,230.361
94,72,223.813
94,73,212.839
94,74,195.796
94,75,154.271
94,76,167.874
94,77,209.457
94,78,220.201
94,79,219.16
94,80,223.197
94,81,195.329
94,82,55.222
94,83,49.719
94,84,32.457
94,85,24.453
94,86,28.571
94,87,43.112
94,88,61.252
94,89,72.664
94,90,70.395
95,-90,233.356
95,-89,233.503
95,-88,257.262
95,-87,253.892
95,-86,256.625
95,-85,256.182
95,-84,247.379
95,-83,244.886
95,-82,249.255
95,-81,251.114
95,-80,254.862
95,-79,247.144
95,-78,236.787
95,-77,231.014
95,-76,232.036
95,-75,240.021
95,-74,246.735
95,-73,258.144
95,-72,259.322
95,-71,268.556
95,-70,257.168
95,-69,230.775
95,-68,233.012
95,-67,237.869
95,-66,222.021
95,-65,204.007
95,-64,186.431
95,-63,144.787
95,-62,113.749
95,-61,147.667
95,-60,109.127
95,-59,115.149
95,-58,110.206
95,-57,74.544
95,-56,61.586
95,-55,42.203
95,-54,42.966
95,-53,44
95,-52,43.412
95,-51,42.535
95,-50,42.678
95,-49,47.416
95,-48,47.624
95,-47,30.978
95,-46,28.977
95,-45,25
95,-44,33.048
95,-43,50.128
95,-42,49.307
95,-41,50.731
95,-40,63.849
95,-39,64.099
95,-38,60.7
95,-37,64.982
95,-36,76.633
95,-35,78.15
95,-34,73.49
95,-33,61.745
95,-32,51.408
95,-31,66.665
95,-30,87.26
95,-29,98.087
95,-28,96.284
95,-27,87.936
95,-26,88.94
95,-25,92.657
95,-24,99.624
95,-23,123.671
95,-22,122.767
95,-21,111.652
95,-20,106.473
95,-19,105.596
95,-18,111.241
95,-17,116.18
95,-16,112.902
95,-15,95.253
95,-14,74.157
95,-13,66.752
95,-12,54.796
95,-11,71.277
95,-10,89.892
95,-9,107.255
95,-8,109.71
95,-7,103.556
95,-6,92.259
95,-5,83.034
95,-4,67.459
95,-3,61.925
95,-2,58.889
95,-1,48.336
95,0,46.135
95,1,82.26
95,2,67.825
95,3,107.054
95,4,122.058
95,5,107.072
95,6,132.628
95,7,53.565
95,8,62.489
95,9,118.871
95,10,110.632
95,11,136.332
95,12,69.683
95,13,56.377
95,14,55.304
95,15,106.001
95,16,141.429
95,17,71.545
95,18,74.035
95,19,66.86
95,20,122.91
95,21,173.909
95,22,165.135
95,23,153.197
95,24,107.273
95,25,66.82
95,26,67.407
95,27,62.084
95,28,79.423
95,29,128.654
95,30,148.793
95,31,127.451
95,32,125
95,33,125
95,34,123.454
95,35,97.435
95,36,85.022
95,37,75.6
95,38,80.172
95,39,149.782
95,40,207.002
95,41,174.127
95,42,73.254
95,43,62.188
95,44,57.589
95,45,53.504
95,46,50
95,47,50
95,48,59.271
95,49,62.459
95,50,53.716
95,51,62.161
95,52,73.61
95,53,70.809
95,54,78.975
95,55,82.841
95,56,81.462
95,57,95.617
95,58,138.006
95,59,137.447
95,60,226.048
95,61,259.778
95,62,263.717
95,63,254.251
95,64,247.912
95,65,246.473
95,66,227.644
95,67,234.926
95,68,261.508
95,69,256.288
95,70,243.469
95,71,234.083
95,72,233.527
95,73,204.548
95,74,184.775
95,75,154.986
95,76,165.882
95,77,221.063
95,78,222.197
95,79,195.651
95,80,203.286
95,81,201.72
95,82,54.92
95,83,49.636
95,84,32.507
95,85,24.065
95,86,27.921
95,87,43.161
95,88,61.293
95,89,72.701
95,90,70.379
96,-90,233.356
96,-89,233.503
96,-88,257.972
96,-87,255.24
96,-86,257.361
96,-85,255.381
96,-84,246.242
96,-83,243.812
96,-82,249.274
96,-81,250.368
96,-80,254.076
96,-79,247.21
96,-78,236.851
96,-77,229.979
96,-76,230.077
96,-75,240.493
96,-74,247.01
96,-73,257.001
96,-72,259.059
96,-71,268.064
96,-70,258.801
96,-69,228.378
96,-68,235.305
96,-67,227.961
96,-66,216.549
96,-65,188.965
96,-64,190.3
96,-63,130.913
96,-62,109.093
96,-61,158.795
96,-60,98.722
96,-59,104.69
96,-58,95.252
96,-57,68.107
96,-56,59.939
96,-55,48.486
96,-54,37.799
96,-53,34.706
96,-52,40.563
96,-51,32.975
96,-50,46.926
96,-49,34.858
96,-48,49.748
96,-47,36.814
96,-46,25
96,-45,25.099
96,-44,29.084
96,-43,51.406
96,-42,51.096
96,-41,50.949
96,-40,59.261
96,-39,64.725
96,-38,57.418
96,-37,55.101
96,-36,63.846
96,-35,72.006
96,-34,72.535
96,-33,56.255
96,-32,47.431
96,-31,60.562
96,-30,79.2
96,-29,97.399
96,-28,99.392
96,-27,92.86
96,-26,92.373
96,-25,94.926
96,-24,106.517
96,-23,117.309
96,-22,122.328
96,-21,116.235
96,-20,104.6
96,-19,93.504
96,-18,91.464
96,-17,96.814
96,-16,100.443
96,-15,96.623
96,-14,75.752
96,-13,57.666
96,-12,64.389
96,-11,72.771
96,-10,88.967
96,-9,113.496
96,-8,124.595
96,-7,117.449
96,-6,105.861
96,-5,95.107
96,-4,82.361
96,-3,95.386
96,-2,99.706
96,-1,123.34
96,0,69.267
96,1,180.353
96,2,103.331
96,3,128.776
96,4,115.868
96,5,102.739
96,6,107.281
96,7,76.177
96,8,81.759
96,9,89.284
96,10,81.491
96,11,91.739
96,12,96.836
96,13,89.926
96,14,69.753
96,15,84.346
96,16,147.794
96,17,52.47
96,18,61.04
96,19,67.737
96,20,67.559
96,21,74.436
96,22,69.37
96,23,69.595
96,24,50
96,25,75.567
96,26,83.443
96,27,72.553
96,28,69.869
96,29,106.686
96,30,102.335
96,31,106.488
96,32,114.644
96,33,125
96,34,105.084
96,35,113.527
96,36,99.01
96,37,76.113
96,38,94.46
96,39,141.105
96,40,189.718
96,41,177.141
96,42,69.825
96,43,62.318
96,44,59.646
96,45,53.051
96,46,50
96,47,50
96,48,60.455
96,49,75
96,50,69.33
96,51,69.104
96,52,69.298
96,53,60.479
96,54,80.579
96,55,80.32
96,56,78.021
96,57,105.923
96,58,199.317
96,59,205.923
96,60,235.185
96,61,265.853
96,62,266.407
96,63,259.09
96,64,254.042
96,65,244.046
96,66,243.19
96,67,244.261
96,68,261.994
96,69,255.621
96,70,245.449
96,71,240.934
96,72,240.365
96,73,200.626
96,74,173.754
96,75,155.987
96,76,167.434
96,77,232.67
96,78,222.332
96,79,172.142
96,80,177.191
96,81,199.316
96,82,54.618
96,83,49.595
96,84,32.558
96,85,24.115
96,86,27.271
96,87,43.21
96,88,61.334
96,89,72.737
96,90,70.364
97,-90,233.356
97,-89,234.547
97,-88,258.681
97,-87,256.589
97,-86,258.098
97,-85,254.575
97,-84,245.104
97,-83,242.727
97,-82,249.293
97,-81,250.009
97,-80,253.291
97,-79,247.368
97,-78,236.841
97,-77,229.395
97,-76,229.055
97,-75,240.426
97,-74,248.128
97,-73,255.839
97,-72,250.019
97,-71,267.434
97,-70,257.053
97,-69,230.763
97,-68,234.311
97,-67,225.619
97,-66,221.066
97,-65,180.237
97,-64,187.887
97,-63,110.091
97,-62,89.5
97,-61,121.182
97,-60,86.342
97,-59,93.348
97,-58,75.236
97,-57,65.549
97,-56,59.347
97,-55,49.899
97,-54,32.242
97,-53,27.658
97,-52,28.227
97,-51,35.73
97,-50,39.239
97,-49,29.812
97,-48,43.011
97,-47,45.461
97,-46,27
97,-45,25.602
97,-44,30.667
97,-43,44.794
97,-42,59.635
97,-41,52.832
97,-40,48.324
97,-39,59.884
97,-38,46.671
97,-37,54.791
97,-36,66.4
97,-35,58.036
97,-34,62.743
97,-33,50.279
97,-32,48.795
97,-31,58.207
97,-30,75.486
97,-29,93.5
97,-28,99.28
97,-27,96.78
97,-26,97.708
97,-25,100.514
97,-24,100.944
97,-23,105.658
97,-22,109.037
97,-21,106.361
97,-20,98.529
97,-19,87.986
97,-18,80.37
97,-17,79.415
97,-16,87.282
97,-15,94.116
97,-14,83.163
97,-13,70.538
97,-12,71.397
97,-11,83.392
97,-10,88.08
97,-9,112.413
97,-8,126.333
97,-7,120.44
97,-6,104.695
97,-5,96.888
97,-4,88.249
97,-3,113.747
97,-2,147.773
97,-1,185.152
97,0,136.065
97,1,184.218
97,2,134.303
97,3,197.098
97,4,141.82
97,5,91.284
97,6,71.693
97,7,81.376
97,8,87.324
97,9,68.452
97,10,74.655
97,11,77.118
97,12,68.63
97,13,79.522
97,14,67.028
97,15,53.468
97,16,67.406
97,17,72.33
97,18,50
97,19,50
97,20,50
97,21,50
97,22,50
97,23,50
97,24,50
97,25,56.423
97,26,55.845
97,27,64.535
97,28,90.516
97,29,113.05
97,30,106.099
97,31,110.123
97,32,107.535
97,33,120.734
97,34,117.356
97,35,117.55
97,36,99.274
97,37,75.351
97,38,94.867
97,39,99.109
97,40,101.892
97,41,106.667
97,42,65.764
97,43,56.994
97,44,58.318
97,45,53.49
97,46,50
97,47,50
97,48,58.049
97,49,75
97,50,75
97,51,81.237
97,52,86.62
97,53,66.309
97,54,85.423
97,55,81.823
97,56,72.107
97,57,84.775
97,58,214.295
97,59,253.653
97,60,243.945
97,61,264.888
97,62,269.098
97,63,259.01
97,64,252.321
97,65,241.984
97,66,245.473
97,67,253.972
97,68,254.74
97,69,252.982
97,70,247.429
97,71,243.457
97,72,242.072
97,73,200.915
97,74,164.114
97,75,156.991
97,76,171.902
97,77,245.082
97,78,221.144
97,79,148.633
97,80,151.235
97,81,214.272
97,82,54.316
97,83,48.512
97,84,32.608
97,85,24.162
97,86,27.247
97,87,43.26
97,88,61.375
97,89,72.774
97,90,70.349
98,-90,233.356
98,-89,234.447
98,-88,259.39
98,-87,257.937
98,-86,258.835
98,-85,254.6
98,-84,243.966
98,-83,241.641
98,-82,248.492
98,-81,249.582
98,-80,251.886
98,-79,247.526
98,-78,236.81
98,-77,228.932
98,-76,227.978
98,-75,237.631
98,-74,247.567
98,-73,254.654
98,-72,243.735
98,-71,266.461
98,-70,248.555
98,-69,232.334
98,-68,231.231
98,-67,226.569
98,-66,221.745
98,-65,179.524
98,-64,170.474
98,-63,93.174
98,-62,85.757
98,-61,74.157
98,-60,72.814
98,-59,78.76
98,-58,66.701
98,-57,59.703
98,-56,57.829
98,-55,45.925
98,-54,30.771
98,-53,31.167
98,-52,28.758
98,-51,35.401
98,-50,35.229
98,-49,30.367
98,-48,27.544
98,-47,27.882
98,-46,25
98,-45,28.869
98,-44,36.911
98,-43,44.096
98,-42,65.179
98,-41,61.77
98,-40,52.681
98,-39,55.102
98,-38,57.021
98,-37,57.912
98,-36,65.64
98,-35,47.716
98,-34,57.201
98,-33,62.505
98,-32,66.88
98,-31,78.158
98,-30,90.648
98,-29,99.448
98,-28,99.016
98,-27,97.828
98,-26,104.706
98,-25,104.532
98,-24,106.074
98,-23,105.063
98,-22,105.221
98,-21,97.894
98,-20,91.139
98,-19,83.507
98,-18,79.145
98,-17,83.302
98,-16,88.31
98,-15,97.209
98,-14,95.765
98,-13,88.277
98,-12,77.21
98,-11,75.191
98,-10,83.013
98,-9,104.454
98,-8,119.424
98,-7,122.805
98,-6,94.221
98,-5,101.761
98,-4,129.652
98,-3,138.641
98,-2,187.982
98,-1,177.095
98,0,197.764
98,1,159.54
98,2,202.761
98,3,190.089
98,4,168.937
98,5,78.063
98,6,68.346
98,7,78.789
98,8,82.384
98,9,76.071
98,10,75
98,11,75
98,12,71.026
98,13,53.839
98,14,71.087
98,15,45.055
98,16,48.148
98,17,50
98,18,50
98,19,50
98,20,50
98,21,50
98,22,50
98,23,50
98,24,50
98,25,56.073
98,26,68.532
98,27,72.579
98,28,86.31
98,29,114.402
98,30,125
98,31,125
98,32,125
98,33,125
98,34,116.572
98,35,98.478
98,36,80.456
98,37,75
98,38,99.193
98,39,96.935
98,40,68.827
98,41,59.985
98,42,63.128
98,43,55.805
98,44,54.932
98,45,54.618
98,46,54.331
98,47,50
98,48,55.86
98,49,75
98,50,78.358
98,51,93.545
98,52,96.931
98,53,75.166
98,54,85.098
98,55,79.849
98,56,66.909
98,57,109.655
98,58,216.322
98,59,249.285
98,60,250.224
98,61,261.856
98,62,265.157
98,63,258.848
98,64,252.647
98,65,242.364
98,66,246.887
98,67,256.358
98,68,247.485
98,69,252.975
98,70,251.114
98,71,245.565
98,72,242.066
98,73,203.524
98,74,168.539
98,75,157.996
98,76,175.705
98,77,246.949
98,78,219.955
98,79,124.627
98,80,125.279
98,81,167.624
98,82,54.014
98,83,47.429
98,84,32.658
98,85,24.18
98,86,26.231
98,87,43.309
98,88,61.416
98,89,72.811
98,90,70.333
99,-90,233.356
99,-89,234.348
99,-88,260.1
99,-87,259.286
99,-86,259.572
99,-85,254.625
99,-84,242.938
99,-83,240.555
99,-82,247.79
99,-81,249.434
99,-80,250.471
99,-79,245.922
99,-78,236.78
99,-77,228.469
99,-76,226.852
99,-75,234.466
99,-74,244.622
99,-73,252.188
99,-72,240.505
99,-71,261.929
99,-70,239.797
99,-69,233.585
99,-68,225.713
99,-67,211.642
99,-66,213.064
99,-65,177.574
99,-64,141.603
99,-63,93.294
99,-62,76.827
99,-61,68.108
99,-60,70.32
99,-59,70.096
99,-58,61.862
99,-57,53.51
99,-56,54.267
99,-55,55.317
99,-54,42.316
99,-53,30.779
99,-52,33.509
99,-51,35.829
99,-50,39.616
99,-49,28.961
99,-48,27.19
99,-47,25
99,-46,25
99,-45,30.413
99,-44,39.121
99,-43,51.608
99,-42,56.528
99,-41,61.753
99,-40,56.077
99,-39,50.62
99,-38,55.884
99,-37,56.583
99,-36,60.625
99,-35,51.956
99,-34,59.678
99,-33,104.274
99,-32,106.933
99,-31,92.085
99,-30,98.044
99,-29,106.727
99,-28,105.221
99,-27,103.762
99,-26,116.933
99,-25,124.085
99,-24,119.37
99,-23,107.62
99,-22,105.384
99,-21,92.709
99,-20,86.443
99,-19,85.518
99,-18,88.353
99,-17,97.739
99,-16,106.757
99,-15,110.505
99,-14,110.777
99,-13,101.244
99,-12,83.225
99,-11,73.324
99,-10,75.8
99,-9,96.547
99,-8,105.538
99,-7,139.006
99,-6,130.686
99,-5,118.06
99,-4,92.62
99,-3,166.782
99,-2,161.717
99,-1,150.868
99,0,141.768
99,1,137.696
99,2,190.085
99,3,198.475
99,4,201.023
99,5,70.206
99,6,60.506
99,7,63.212
99,8,66.983
99,9,75
99,10,75
99,11,75
99,12,76.92
99,13,51.636
99,14,60.803
99,15,51.245
99,16,50
99,17,50
99,18,50
99,19,50
99,20,50
99,21,50
99,22,50
99,23,50
99,24,50
99,25,58.394
99,26,79.004
99,27,79.977
99,28,109.895
99,29,139.967
99,30,125
99,31,123.496
99,32,123.512
99,33,125
99,34,104.389
99,35,79.293
99,36,75
99,37,72.205
99,38,97.933
99,39,81.17
99,40,65.097
99,41,59.459
99,42,74.794
99,43,52.36
99,44,47.775
99,45,53.027
99,46,57.142
99,47,50
99,48,61.242
99,49,75
99,50,77.543
99,51,95.956
99,52,98.8
99,53,75.232
99,54,83.594
99,55,65.688
99,56,92.607
99,57,161.089
99,58,233.645
99,59,244.598
99,60,252.48
99,61,256.7
99,62,260.464
99,63,256.768
99,64,252.706
99,65,241.917
99,66,249.451
99,67,252.061
99,68,241.442
99,69,250.938
99,70,244.142
99,71,245.033
99,72,240.611
99,73,206.133
99,74,179.071
99,75,162.541
99,76,181.163
99,77,237.379
99,78,207.571
99,79,99.684
99,80,99.323
99,81,174.262
99,82,53.48
99,83,46.346
99,84,32.708
99,85,24.199
99,86,25.479
99,87,43.358
99,88,61.456
99,89,72.847
99,90,70.318
100,-90,233.356
